,Year,Mon,Week,Open,High,Low,Close,Volume,service,downloading,copyrighted,internet,hashtag,tracking,advertisers,offline,cardholders,spam,chat,uploaded,video,painstakingly,promotional,machinima,placement,web,searches,notifying,feeds,graphs,update,intrade,microblogs,stored,banter,application,infringing,html,lists,http,subscriptions,automatically,sites,streaming,compiling,maps,experiential,digitally,scalpers,illegitimately,satellite,hangout,rumor,posts,trackers,platform,subscriber,websites,airtime,users,edit,petition,backpage,content,information,scams,multiplatform,upload,com,media,document,recorder,href,timeline,caption,copyright,scanning,catalogs,skips,user,deleting,download,click,updating,mail,notices,blogs,posting,messages,pandora,delete,alerts,listings,authentication,search,interactive,kickstarter,videos,virtual,geek,facetime,trailers,texts,autoslash,browse,silicon,keystrokes,lounges,fake,bookmarks,conferencing,customized,streams,site,checking,verifying,dotcom,post,social,via,preloaded,megaupload,pdf,postings,incorporating,graphics,adblock,archive,downloaded,online,autographs,database,youtube,tabs,updated,updates,nyt,tweets,orchestration,shazam,bridgebase,edits,informative,booking,fastweb,telephone,kotaku,consoles,chip,discontinuing,patents,ibooks,laptops,faster,smart,automated,infringed,machine,sensors,developers,antivirus,mapping,tweaked,wearable,delivery,counters,desktop,storage,gps,cloud,holdouts,mainframe,operating,electronics,handsets,inexpensive,simplified,modes,screens,fast,layout,devices,screen,intel,nifty,hardware,android,password,browsing,computing,televisions,wearer,cellular,consumer,maneuvers,videoconferencing,smartphone,connector,server,computers,pricing,java,printing,technologies,interface,oracle,tools,device,printers,phones,target,analytics,speedier,refine,processors,simulation,newer,computer,xerox,eyeglasses,titan,handset,portable,laptop,webos,playbook,motion,appliances,date,Day
151,2015,05,3,127.124,128.014,126.336,127.182,41660302,91,67,63,77,59,53,49,81,44,79,61,47,89,34,51,36,85,76,43,80,62,81,59,2,35,85,69,87,34,77,78,51,46,85,75,69,67,84,67,23,22,27,61,58,69,87,70,71,10,74,22,82,80,20,69,90,81,76,31,77,92,70,88,78,85,34,37,61,80,43,61,85,63,80,43,52,75,76,56,44,60,52,80,69,60,87,73,71,44,90,70,76,27,70,80,11,44,79,61,79,73,69,59,70,29,70,65,41,7,82,79,87,63,3,84,69,75,77,86,76,71,79,49,79,83,56,63,59,37,32,97,48,37,83,31,44,56,89,49,50,67,43,62,33,52,75,68,86,21,77,88,61,61,84,13,64,70,63,71,81,45,82,4,68,76,70,42,82,60,80,81,33,94,81,87,73,68,92,66,78,56,65,38,43,67,74,79,34,63,78,73,61,83,68,89,81,82,76,81,77,59,68,40,84,14,78,58,87,76,71,81,73,55,60,70,75,44,5,90,82,2015-05-16,16
152,2015,05,4,130.148,131.436,129.714,130.85,43459485,89,64,67,77,57,52,50,79,75,78,61,48,88,42,49,32,86,74,40,71,59,70,59,2,53,77,62,85,45,73,71,50,50,82,73,68,60,80,65,24,27,14,61,50,44,84,75,67,11,71,23,76,80,18,65,89,76,70,41,77,93,70,83,78,80,31,36,57,76,39,59,82,61,80,44,48,72,71,55,41,66,49,81,76,62,81,71,66,44,89,70,77,28,71,83,14,41,78,54,76,73,68,61,65,30,70,62,39,7,80,76,86,47,3,81,61,66,73,83,74,71,80,45,73,83,57,64,59,36,31,67,48,39,81,27,45,52,85,47,49,66,45,57,33,53,76,68,85,17,77,84,60,62,80,18,55,71,64,66,83,44,81,3,65,75,71,42,79,54,79,82,32,89,77,86,70,63,91,67,77,55,57,37,40,65,69,76,48,63,76,71,59,80,64,82,78,78,71,79,77,57,70,41,78,27,77,58,71,75,68,80,72,53,60,72,76,42,6,87,81,2015-05-23,23
153,2015,05,5,131.5075,132.1425,130.0425,130.93,49537141,93,67,62,79,58,56,45,79,58,80,61,49,89,61,53,35,89,74,42,80,57,76,64,2,58,81,68,89,49,74,77,52,54,85,73,67,67,81,65,23,26,0,61,53,41,87,73,69,12,72,26,83,81,21,68,91,80,75,26,79,91,70,88,79,83,31,37,60,81,40,60,86,66,81,43,53,72,74,56,44,64,50,84,69,61,85,73,68,46,89,70,78,29,72,79,17,42,88,65,77,73,67,63,71,26,69,66,38,7,86,77,82,60,4,79,68,71,79,80,75,77,82,50,76,84,56,65,59,35,40,79,47,51,85,28,46,42,89,55,52,65,50,57,36,56,78,68,88,10,82,84,61,61,83,16,64,73,71,70,87,45,83,3,69,79,71,46,85,59,82,81,32,93,81,89,74,68,88,67,81,57,65,36,37,69,71,76,60,62,80,74,64,87,64,88,83,81,73,83,77,64,72,42,85,16,83,63,70,80,73,82,77,54,61,71,76,43,6,89,81,2015-05-30,30
154,2015,06,1,129.976,130.652,129.308,129.726,34168176,92,66,68,78,56,56,44,81,53,83,60,47,86,52,50,43,90,74,41,69,57,67,64,2,44,80,60,88,46,73,76,50,50,85,71,71,66,82,75,25,30,27,62,53,40,86,78,68,12,77,25,83,79,19,67,91,79,71,44,77,92,70,86,78,83,27,38,58,83,42,59,87,65,81,41,52,71,76,55,43,62,47,84,72,60,88,75,67,47,88,69,80,29,72,77,19,40,86,61,75,73,70,64,70,27,68,64,40,6,86,76,88,52,3,78,65,65,76,79,74,78,81,45,75,82,56,65,61,36,36,72,48,39,82,29,47,49,91,54,49,64,47,53,34,55,78,67,86,7,79,86,65,60,82,15,56,71,68,68,81,45,81,3,71,77,71,45,81,54,77,85,30,92,78,87,71,65,87,65,79,56,59,33,33,66,69,80,56,61,79,75,64,85,64,84,83,81,73,82,77,60,70,42,81,36,75,60,66,77,72,82,78,53,61,73,74,41,5,87,80,2015-06-06,06
155,2015,06,2,128.176,129.028,127.178,127.972,44022917,92,68,64,77,55,56,44,86,60,77,60,46,82,32,52,36,90,73,38,75,58,59,60,2,39,77,61,87,36,72,76,49,53,83,69,73,64,82,66,22,25,41,62,51,37,85,72,70,12,68,26,80,80,25,66,90,77,75,38,79,90,72,86,76,88,26,36,56,81,42,59,86,63,79,41,55,71,76,54,42,64,45,84,70,57,86,76,67,80,87,67,76,29,73,77,13,41,95,62,80,70,65,62,71,27,67,63,38,6,88,75,85,52,3,76,64,65,77,81,73,77,80,50,75,82,55,64,65,37,34,81,45,40,82,31,46,49,90,76,59,66,54,53,35,55,77,68,84,18,76,85,61,60,82,16,61,72,63,69,82,45,84,3,68,76,71,47,85,50,79,80,31,91,79,87,71,65,89,68,79,56,61,37,40,66,68,76,50,64,78,75,62,83,63,86,82,80,75,81,77,59,72,43,81,14,76,64,62,78,73,81,75,50,61,72,75,41,5,86,79,2015-06-13,13
156,2015,06,3,127.158,127.82,126.488,127.26,39705051,91,71,65,78,56,57,41,91,67,75,60,46,84,42,52,31,91,72,38,78,69,52,63,2,26,80,61,87,51,70,76,50,50,87,70,70,62,83,62,22,28,34,65,51,40,86,73,67,12,68,26,82,82,23,67,91,79,75,24,78,92,70,84,77,80,25,37,56,81,41,61,86,66,80,43,59,70,76,54,45,68,44,86,78,58,88,77,62,49,86,64,75,29,69,76,10,39,74,63,77,71,64,67,63,24,67,65,43,6,88,73,83,70,3,77,71,75,76,80,74,77,80,49,74,82,55,65,62,38,34,82,47,47,88,34,48,48,90,54,54,70,39,53,37,56,77,69,84,17,76,83,60,59,79,11,62,71,65,69,83,45,83,3,70,77,72,51,78,48,74,80,31,90,79,88,73,65,86,66,79,56,60,37,37,64,67,62,46,65,80,76,63,83,63,82,83,80,75,81,78,59,74,43,79,12,76,61,60,75,74,81,76,53,67,74,78,49,5,84,82,2015-06-20,20
157,2015,06,4,127.742,128.532,127.018,127.4,39118800,91,69,67,81,55,57,44,92,46,73,60,45,85,39,52,34,89,72,41,78,77,47,71,2,40,77,66,86,42,68,74,52,52,85,69,69,63,82,59,21,39,14,61,52,39,86,71,67,13,67,27,78,80,22,70,88,74,71,19,79,93,68,78,75,84,24,37,53,74,39,59,83,66,81,43,55,69,77,53,45,62,43,86,76,57,84,76,60,41,88,64,73,29,68,77,11,42,64,58,78,73,62,59,65,24,68,65,40,6,90,70,85,59,3,74,64,67,74,77,73,77,83,49,72,81,55,69,68,37,34,66,46,49,83,32,51,46,91,52,52,66,40,50,39,56,75,67,84,10,75,80,60,60,75,15,52,75,69,67,85,45,80,3,66,75,72,46,82,48,74,85,30,88,76,87,69,68,90,67,82,58,58,34,48,66,68,69,37,63,76,74,60,78,63,78,79,75,71,77,77,57,73,45,79,10,76,57,54,74,70,78,73,53,65,76,76,44,5,81,85,2015-06-27,27
158,2015,07,1,126.665,126.815,125.88,126.52,28724881,93,68,63,79,56,58,41,94,68,74,60,47,84,39,53,33,92,73,39,70,74,44,69,2,46,79,63,89,42,68,77,51,56,86,72,69,61,83,60,22,30,0,64,49,38,87,74,69,13,69,26,83,80,21,85,90,76,80,62,80,91,67,82,78,82,24,38,55,79,39,63,86,67,80,43,57,69,83,55,47,63,44,88,74,58,86,79,60,43,89,62,77,29,72,76,18,41,61,65,79,74,64,57,63,25,69,65,45,7,87,71,90,60,3,74,68,69,72,78,74,82,83,54,73,82,56,73,69,37,33,64,47,55,88,31,56,45,91,51,49,65,41,55,40,56,78,69,86,13,76,83,59,59,77,14,57,76,65,69,87,45,82,3,70,75,72,45,83,47,74,82,29,88,77,88,70,68,87,67,82,64,57,32,27,66,68,73,45,65,77,76,61,82,63,82,82,76,71,77,77,61,74,44,79,18,79,61,57,77,72,77,79,53,65,73,77,39,5,82,83,2015-07-04,04
159,2015,07,2,124.22,124.986,122.318,123.522,55143673,92,73,62,79,58,58,43,94,59,74,62,47,87,39,54,32,91,74,41,75,72,46,71,2,27,81,64,85,44,68,77,49,60,88,72,70,66,84,58,21,30,0,66,50,38,87,75,69,14,69,27,85,78,21,89,90,75,77,37,79,92,68,81,78,82,24,39,55,77,43,58,91,67,81,44,59,67,83,56,45,70,44,88,83,60,86,78,61,43,90,60,78,30,82,76,9,42,62,49,84,74,66,61,70,27,69,67,45,6,86,70,88,56,3,69,64,72,75,83,73,84,83,53,72,81,55,71,76,37,41,76,52,52,89,31,58,43,88,52,55,69,52,55,40,59,83,70,82,7,75,83,59,62,75,13,55,75,62,69,85,47,82,2,61,76,73,44,88,47,74,82,29,88,77,90,72,65,86,68,81,64,56,38,47,66,69,86,40,67,79,73,62,83,64,82,81,77,71,79,78,60,75,47,76,12,78,63,52,79,72,76,83,58,61,72,79,45,6,83,82,2015-07-11,11
160,2015,07,3,126.722,127.494,126.12,127.244,37849006,93,71,73,79,59,56,41,92,63,79,63,47,90,43,54,32,94,72,40,83,70,47,66,2,27,82,63,87,39,67,76,51,56,87,75,70,54,85,60,22,26,14,65,48,37,87,72,68,16,71,26,85,79,22,89,90,75,78,50,79,95,69,83,79,82,28,39,58,79,43,63,93,68,81,44,59,69,82,58,44,63,44,89,76,63,92,79,59,42,91,59,78,31,73,75,11,38,61,61,87,78,66,60,68,26,71,68,38,7,87,70,87,59,3,72,61,72,74,81,74,84,82,53,74,82,57,70,70,36,41,79,49,48,88,31,57,44,92,51,54,66,47,54,39,59,80,70,84,12,76,88,62,62,78,13,54,76,63,69,87,47,80,2,72,76,73,49,86,47,75,85,29,89,76,89,72,64,84,68,83,61,58,35,37,67,68,73,43,66,82,76,63,84,64,84,84,78,72,79,79,61,74,46,76,14,77,62,55,79,73,77,84,59,68,73,80,45,6,85,80,2015-07-18,18
161,2015,07,4,127.466,128.844,126.394,127.54,68853804,93,81,67,81,58,56,42,91,55,77,63,47,87,46,53,33,87,72,39,87,76,47,84,2,26,80,66,85,43,66,75,49,57,92,75,71,61,84,70,24,24,14,69,49,38,84,65,70,19,72,25,84,80,32,91,89,76,75,56,79,94,74,80,80,81,25,39,55,77,46,58,93,68,83,43,67,70,81,55,47,66,43,91,75,62,89,77,59,38,90,58,79,31,72,77,13,41,60,56,82,76,70,58,72,27,71,70,42,6,86,70,85,63,3,72,63,66,80,85,75,93,82,52,72,82,56,73,79,37,41,79,49,65,86,28,55,45,92,46,54,69,52,57,39,65,76,72,86,11,77,87,61,64,78,10,53,77,61,76,90,47,82,3,65,80,71,48,85,46,71,79,29,87,78,91,80,66,87,69,83,61,56,36,36,68,67,80,32,66,78,74,66,84,62,84,81,78,70,80,82,63,76,46,75,10,74,64,52,81,74,75,83,56,63,72,85,44,6,82,81,2015-07-25,25
162,2015,08,2,116.484,118.092,114.298,115.826,77000129,92,75,68,81,57,56,44,89,46,76,62,47,86,28,54,29,87,73,40,75,73,53,74,2,26,77,67,85,51,65,78,47,58,92,75,69,60,82,69,21,23,0,66,50,32,84,70,71,18,71,25,83,81,20,90,87,77,78,66,78,96,70,79,78,76,24,40,56,78,48,60,88,69,83,42,64,67,80,54,43,63,46,87,70,64,85,82,60,40,89,61,81,29,70,73,13,41,60,58,85,76,72,61,70,33,69,70,42,7,83,71,76,58,2,75,70,70,80,85,73,89,80,57,71,82,56,72,76,37,33,75,48,48,96,25,55,34,92,50,49,67,56,56,36,70,75,71,84,16,75,87,58,65,76,14,54,76,61,75,87,46,82,4,66,79,73,46,83,50,75,82,27,89,79,91,81,66,86,68,83,60,58,34,34,70,67,68,27,66,79,72,68,84,60,87,81,78,69,80,84,67,77,49,72,12,74,68,53,75,76,76,89,65,66,70,89,44,6,80,80,2015-08-08,08
163,2015,08,3,115.446,117.26,113.608,115.912,69037065,92,73,76,82,57,58,44,87,47,79,61,45,85,48,52,31,90,79,41,75,71,60,70,2,39,81,62,88,44,67,82,48,59,91,74,69,61,82,57,25,21,27,69,50,33,85,68,69,19,73,27,100,80,19,91,88,80,77,60,78,96,70,82,80,76,26,41,56,80,48,55,89,69,81,42,61,69,79,55,45,63,48,90,79,60,84,89,66,38,87,63,80,30,69,74,9,42,59,71,82,76,69,61,71,34,70,71,38,7,86,73,73,59,3,79,65,62,80,80,74,85,80,52,81,81,56,69,73,43,34,73,48,46,88,24,51,39,91,46,47,67,51,57,38,68,76,72,86,10,78,86,62,64,79,15,57,76,63,75,88,45,84,2,79,79,72,48,87,55,75,81,27,91,83,92,81,69,88,68,84,59,62,38,29,68,68,81,35,67,83,74,69,83,61,90,82,79,71,82,85,69,76,48,75,16,80,64,54,81,77,78,87,83,65,71,89,45,6,80,81,2015-08-15,15
164,2015,08,4,114.616,115.572,112.692,113.416,63557341,91,71,70,83,57,60,41,85,47,79,61,46,88,47,51,28,87,79,40,75,67,70,69,2,13,80,64,86,62,67,79,48,58,89,71,73,65,81,71,25,24,13,69,47,34,87,76,70,17,70,26,96,81,20,91,89,79,74,65,77,96,72,86,77,82,28,41,59,84,49,59,87,67,80,43,57,72,76,53,45,63,51,88,69,60,84,85,69,38,85,64,79,29,67,72,8,41,58,67,78,75,67,60,71,34,70,71,43,6,85,75,78,69,2,82,65,77,78,80,73,82,80,44,79,82,54,71,72,39,37,71,49,41,88,29,48,48,94,49,51,65,48,53,39,66,75,76,86,26,76,87,59,63,80,13,58,75,62,74,86,43,84,4,74,80,70,44,81,68,76,77,26,90,84,89,79,92,88,65,85,59,62,40,27,67,72,90,38,65,78,72,70,82,61,94,81,79,71,80,81,71,74,43,74,13,78,65,57,77,76,80,84,69,62,71,86,42,6,80,81,2015-08-22,22
165,2015,08,5,107.492,111.27,104.422,108.552,99216441,93,71,76,84,58,58,47,87,42,78,58,44,85,58,51,33,89,78,40,77,67,81,66,2,25,82,59,87,83,69,82,50,57,87,72,70,66,78,64,22,28,20,67,49,32,83,66,72,18,72,26,86,80,25,92,90,82,74,66,80,94,75,89,80,82,30,40,61,86,47,54,87,64,82,42,56,72,76,53,45,65,51,84,67,59,84,78,72,38,86,64,77,39,65,77,10,40,58,66,76,74,68,61,73,29,69,69,42,6,83,79,87,57,3,83,65,65,77,77,73,81,78,54,74,78,55,71,69,37,35,71,49,49,82,39,45,51,97,49,52,65,43,58,38,64,74,74,83,23,76,87,60,65,82,14,60,75,61,74,88,43,86,5,71,82,70,44,79,74,76,75,25,89,84,89,78,79,88,65,83,57,67,38,25,70,72,79,50,67,75,71,70,82,63,92,80,78,71,79,82,70,75,43,77,15,79,67,61,72,77,81,84,67,61,72,88,54,6,82,83,2015-08-29,29
166,2015,09,1,110.46,111.8625,108.76,109.925,60010847,90,70,80,82,58,56,46,85,46,81,57,44,85,47,51,37,92,80,40,74,65,84,67,2,32,84,61,87,86,71,78,58,50,86,70,67,67,75,72,20,25,13,67,50,32,83,68,75,17,71,25,84,81,23,93,91,84,72,72,77,94,76,88,79,86,35,42,60,86,50,55,86,64,83,41,55,72,76,52,44,62,50,83,68,58,82,77,71,38,86,66,77,29,64,76,9,39,61,60,79,73,65,61,69,31,67,67,46,6,81,80,93,56,3,86,62,72,76,82,73,80,78,50,75,77,55,71,70,38,32,73,49,44,86,45,43,61,96,46,53,64,55,61,37,64,73,73,80,24,78,90,59,65,83,10,60,77,59,73,84,42,85,7,70,83,70,47,80,77,83,76,25,92,89,89,75,75,89,67,81,58,73,36,32,71,71,82,37,67,76,72,70,88,63,92,80,82,70,80,80,69,74,43,75,19,82,66,59,79,77,80,80,65,63,71,87,50,6,83,80,2015-09-05,05
167,2015,09,2,111.8925,113.5175,110.4375,112.31,62643930,92,72,83,82,57,57,77,85,44,82,60,44,84,57,50,29,97,87,44,79,66,96,96,2,37,88,70,86,71,71,78,66,58,89,68,72,71,76,76,22,23,13,66,49,31,81,63,75,15,72,24,87,81,24,94,94,86,74,73,76,94,75,93,80,84,33,42,65,91,49,52,87,67,81,40,68,74,77,53,43,65,54,87,72,60,88,77,76,37,85,70,78,30,62,77,8,38,61,58,78,72,65,63,72,39,67,70,46,6,83,82,90,55,3,84,68,77,76,82,72,84,78,43,77,79,54,81,78,39,35,78,49,44,86,57,42,59,95,47,55,64,46,65,39,60,73,73,87,36,78,89,60,62,85,14,62,75,56,73,81,42,88,4,68,89,68,46,77,81,87,79,27,90,94,92,73,68,83,67,81,57,73,39,26,75,72,77,36,65,79,71,70,84,62,95,81,82,71,80,82,69,74,41,76,21,85,63,61,78,78,85,80,63,61,67,85,54,6,85,75,2015-09-12,12
168,2015,09,3,115.326,116.15,114.062,115.074,54999515,91,71,79,82,60,56,58,89,32,76,60,45,83,57,50,29,91,86,42,88,60,94,73,2,21,91,62,84,53,70,78,53,57,91,68,71,66,76,80,22,27,13,63,56,34,81,71,73,16,71,24,84,79,26,96,91,83,73,67,79,96,77,93,79,84,32,42,67,89,47,53,85,69,82,41,67,74,77,54,43,68,54,88,68,62,83,78,75,39,85,71,80,32,62,77,5,37,65,66,77,73,65,70,70,42,67,67,63,11,82,82,91,53,3,85,57,74,74,80,72,85,79,45,75,83,55,79,66,40,54,78,49,50,80,63,42,60,91,47,52,67,45,68,39,57,74,72,84,28,77,90,60,62,86,13,69,76,56,72,82,42,87,6,72,83,68,39,82,80,86,78,25,91,91,95,73,67,83,66,83,57,70,40,36,82,74,76,53,65,77,69,67,85,62,91,81,81,68,80,84,67,74,41,75,17,81,63,60,80,75,76,82,65,67,66,81,63,6,84,75,2015-09-19,19
169,2015,09,4,114.074,115.292,113.174,114.528,47532362,91,69,81,86,57,56,51,87,47,76,60,45,83,68,50,28,87,86,42,98,54,93,71,2,49,87,64,87,69,72,79,51,58,95,69,73,66,75,72,22,28,17,66,52,33,85,69,74,16,71,26,86,81,24,100,92,85,74,69,76,94,76,92,78,81,33,42,66,84,47,55,85,65,80,41,63,75,77,54,43,65,53,85,71,60,83,77,76,43,85,71,79,30,61,79,9,37,70,62,79,74,65,66,70,37,68,69,49,8,83,83,91,58,3,84,61,78,73,79,74,83,79,44,76,78,54,73,64,40,39,77,47,53,78,67,42,63,92,46,52,65,45,66,38,57,73,74,85,37,78,91,58,60,86,13,76,77,57,72,84,40,88,2,73,86,68,43,81,77,87,78,24,90,93,94,71,66,83,65,81,58,73,37,28,86,77,71,44,64,77,71,66,84,61,92,81,80,71,80,84,66,75,42,77,26,79,63,61,86,75,83,82,64,63,66,81,52,6,85,76,2015-09-26,26
170,2015,10,1,108.54,110.315,107.43,109.98,60654192,91,67,74,83,56,56,49,85,53,75,60,45,83,58,50,30,91,85,41,71,55,96,67,2,25,93,68,86,61,75,82,51,55,91,68,70,70,75,82,22,26,38,63,51,31,81,70,82,17,70,24,84,80,26,96,94,87,74,74,77,91,75,93,81,82,32,43,64,86,48,52,86,65,81,40,60,75,78,53,43,64,52,83,67,60,86,77,76,39,83,70,81,28,59,80,13,38,62,58,80,74,61,70,72,40,68,70,47,6,83,83,94,57,2,86,62,78,76,76,75,84,80,44,79,80,53,72,63,38,33,87,48,49,78,70,41,63,90,46,52,68,48,66,39,58,73,74,89,46,79,92,62,59,89,12,74,76,60,73,84,42,86,4,78,87,70,45,80,77,93,80,24,91,94,91,74,70,83,67,80,60,75,40,33,81,76,76,42,64,78,71,66,86,63,93,84,84,72,81,83,66,72,42,78,13,83,67,61,85,75,84,78,64,63,66,82,52,6,86,75,2015-10-03,03
171,2015,10,2,110.576,111.47,109.188,110.898,52150936,89,68,78,81,55,57,50,84,75,76,58,45,83,60,48,30,87,83,42,78,55,92,73,2,45,88,58,85,82,71,79,50,58,90,67,75,74,72,86,20,26,13,60,49,32,79,66,84,21,71,25,84,78,24,96,93,87,72,77,75,90,74,92,80,85,31,42,65,86,52,50,87,65,81,41,61,74,76,52,42,63,51,84,67,62,86,75,75,43,83,70,83,28,59,78,9,37,59,63,78,76,59,68,70,44,66,69,45,7,84,81,89,57,3,87,57,80,76,76,74,81,80,39,77,81,53,72,66,37,36,86,45,51,78,66,40,61,89,47,54,67,45,63,38,60,75,76,84,42,82,92,61,61,87,11,60,77,58,71,80,40,87,3,71,87,71,47,78,73,94,77,24,92,89,92,74,64,83,65,80,57,73,41,32,79,77,71,46,65,77,70,66,84,62,93,80,82,70,80,82,65,73,42,74,26,78,66,60,81,74,80,83,59,60,65,84,57,6,83,78,2015-10-10,10
172,2015,10,3,111.51,112.164,110.54,111.3,36488265,88,66,78,79,55,59,49,83,53,75,59,43,84,61,46,29,81,83,42,70,58,92,73,1,20,89,59,82,67,72,77,49,60,95,69,81,61,73,91,20,30,13,62,49,30,78,68,100,17,70,25,84,77,22,92,91,84,68,70,74,92,75,90,79,86,33,43,63,85,53,50,86,63,79,40,59,72,78,52,43,64,51,83,66,60,83,75,76,40,82,72,85,29,64,77,6,38,58,70,72,82,63,67,70,44,68,70,46,8,81,83,87,53,2,84,53,76,73,78,72,80,79,38,75,80,52,72,66,38,37,70,46,41,78,62,40,61,89,50,55,67,42,65,37,57,73,75,87,38,82,93,56,59,86,13,63,75,57,69,78,40,86,2,63,82,68,45,82,77,85,78,23,89,88,91,73,60,83,65,78,59,68,41,35,81,79,81,41,63,76,70,63,84,63,90,75,80,69,80,82,63,71,45,76,16,86,64,60,81,71,79,82,58,59,65,81,56,6,83,77,2015-10-17,17
173,2015,10,4,113.848,115.246,113.012,114.768,44118465,87,66,73,80,53,61,48,82,80,76,61,44,84,56,49,27,82,85,44,79,57,90,70,2,33,90,60,86,71,72,77,49,58,89,68,80,63,71,81,22,30,19,59,48,32,79,62,71,17,68,27,85,78,25,85,92,84,73,73,77,93,75,91,80,87,31,43,61,84,55,50,86,62,78,40,58,72,80,50,47,63,53,82,68,61,86,76,76,40,83,71,82,28,58,80,5,37,59,62,72,84,60,63,68,45,66,69,50,9,82,83,86,58,2,86,59,73,74,75,74,80,80,45,76,81,52,71,64,39,34,84,44,38,83,60,38,60,91,47,55,65,46,62,35,58,72,75,83,24,83,91,58,61,89,11,62,77,57,71,80,39,85,3,64,83,69,41,80,76,91,76,23,90,88,90,74,64,81,63,82,58,67,45,34,81,76,83,52,66,77,72,64,84,63,89,81,82,74,80,81,65,71,47,77,15,86,63,64,76,71,81,77,55,62,65,80,64,6,84,79,2015-10-24,24
174,2015,10,5,118.15,119.176,116.538,117.826,61609842,90,65,82,82,53,60,52,81,62,75,60,46,83,45,49,27,86,85,44,80,55,95,64,2,33,90,55,88,64,73,81,48,62,97,68,75,64,70,88,24,36,13,61,48,33,80,72,74,16,71,25,86,79,24,84,95,86,72,59,76,92,79,92,83,82,33,45,65,85,59,48,88,64,78,41,57,73,78,51,53,64,55,82,68,58,88,79,80,42,81,72,85,29,58,83,9,39,57,61,74,74,61,67,75,42,67,71,45,10,82,89,90,95,3,84,55,86,77,71,74,80,80,48,79,80,53,69,65,39,41,84,44,36,82,58,40,57,91,50,65,64,44,63,34,62,73,78,87,31,83,91,58,57,91,11,63,78,60,72,82,39,91,3,63,84,71,49,82,77,98,77,23,95,89,91,74,62,83,63,81,62,69,46,28,85,78,76,57,67,80,71,65,90,62,90,81,83,72,82,82,64,76,47,79,15,91,64,63,83,73,80,77,55,66,66,80,61,6,85,83,2015-10-31,31
175,2015,11,2,121.416,122.634,120.546,121.546,38725151,86,68,74,79,62,58,50,86,67,76,60,43,83,43,48,27,79,85,41,76,57,93,68,2,41,85,56,81,52,71,76,47,63,87,66,74,59,71,78,21,27,25,64,47,33,79,73,71,15,69,23,83,77,24,80,89,82,68,65,73,93,79,86,79,82,35,45,64,83,59,48,83,61,78,41,55,73,76,50,50,70,58,80,64,59,81,74,77,40,83,70,85,28,55,79,5,37,57,60,77,73,59,60,77,38,65,66,43,8,81,84,88,98,3,84,59,77,84,70,71,81,77,47,73,81,52,69,69,45,39,80,43,50,78,50,40,55,90,54,69,65,55,61,35,63,72,78,83,31,83,85,51,57,84,13,66,78,47,69,80,39,92,4,57,81,68,43,83,75,93,77,23,90,87,91,77,64,84,61,78,59,64,50,26,82,75,85,53,66,78,67,66,86,59,88,70,81,65,79,79,63,71,55,74,13,82,69,61,81,71,76,78,54,61,67,82,65,6,83,84,2015-11-07,07
176,2015,11,3,117.138,117.938,115.848,116.302,42964845,89,67,76,79,63,61,55,84,78,75,61,43,85,93,50,25,82,86,43,82,58,94,68,2,12,90,58,85,68,73,79,49,68,87,67,72,66,69,78,21,26,13,68,62,34,83,75,72,15,71,26,85,80,27,80,94,89,70,62,74,91,82,93,81,87,35,42,64,83,56,47,86,63,77,44,57,72,77,48,52,63,62,81,77,56,85,77,80,39,82,68,88,28,53,78,6,38,58,53,73,75,62,72,82,43,67,67,46,8,86,82,85,60,3,86,53,82,79,70,71,77,80,44,80,80,53,72,69,46,36,88,43,50,79,49,37,54,89,56,64,67,40,59,35,65,71,80,86,26,83,89,56,57,91,11,68,78,43,71,80,39,89,4,60,85,71,45,83,73,96,75,23,90,87,91,81,66,84,61,80,56,69,53,44,82,78,96,46,66,80,70,67,88,62,88,79,82,71,82,80,64,72,57,76,7,80,71,59,78,73,79,80,51,59,69,83,63,6,82,85,2015-11-14,14
177,2015,11,4,115.78,117.29,115.086,116.648,37616019,82,67,59,77,55,56,40,80,83,75,60,43,85,45,57,26,76,86,38,77,57,70,61,3,24,79,52,78,53,70,72,46,70,81,67,75,57,66,65,21,62,21,69,50,33,77,81,66,15,65,28,77,75,18,76,89,74,64,73,72,95,94,80,81,76,27,43,56,77,51,46,81,56,77,41,52,70,71,45,48,63,70,78,70,54,80,70,69,37,83,70,94,29,52,76,10,37,54,48,64,75,58,61,79,40,68,60,40,8,80,75,85,68,3,81,43,76,84,71,68,77,80,47,71,80,52,64,63,42,33,77,46,57,76,34,37,54,90,53,77,74,42,51,33,90,70,92,77,23,85,84,54,58,79,12,68,77,45,71,77,41,83,5,60,79,79,46,78,59,94,73,23,90,82,91,87,61,89,63,76,54,64,86,23,73,72,77,52,77,74,69,73,76,59,77,71,81,65,81,78,67,79,100,70,18,73,78,57,85,72,74,68,54,63,76,95,81,6,79,91,2015-11-21,21
